threshold,album,artist,song,attention_window
0.95,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,1
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,Money,0
0.95,The Dark Side of the Moon,Pink Floyd,The Great Gig in the Sky,0
0.95,The Dark Side of the Moon,Pink Floyd,The Great Gig in the Sky,0
0.95,The Dark Side of the Moon,Pink Floyd,The Great Gig in the Sky,0
0.95,The Dark Side of the Moon,Pink Floyd,The Great Gig in the Sky,0
0.95,The Dark Side of the Moon,Pink Floyd,The Great Gig in the Sky,0
0.95,The Dark Side of the Moon,Pink Floyd,The Great Gig in the Sky,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Time,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.95,The Dark Side of the Moon,Pink Floyd,Us and Them,0
